Temperature,Temperature,Temperature,,,,Humidity,Humidity,Humidity,,,,Voltage,Voltage,Voltage
21.87,21.478,21.0272,,,,38.9742,38.872,40.5679,,,,2.61639,2.65143,2.62796
21.8798,21.478,21.0272,,,,38.9231,38.8039,40.618575,,,,2.622175,2.63964,2.62796
21.8896,21.4878,21.0272,,,,38.872,38.7357,40.66925,,,,2.62796,2.63964,2.62796
21.87,21.48453333,21.0272,,,,38.9061,38.67886667,40.719925,,,,2.61639,2.63964,2.62796
21.8798,21.48126667,21.0272,,,,38.8039,38.62203333,40.7706,,,,2.61639,2.63964,2.62796
21.87,21.478,21.0321,,,,38.7357,38.5652,40.736825,,,,2.61639,2.63964,2.63088
21.8602,21.478,21.037,,,,38.6675,38.5993,40.70305,,,,2.61639,2.63964,2.6338
21.8602,21.4878,21.0419,,,,39.0763,38.5311,40.669275,,,,2.62796,2.65143,2.63672
21.87,21.4976,21.0468,,,,38.7357,38.5311,40.6355,,,,2.61639,2.63964,2.63964
21.8749,21.478,21.0664,,,,38.68455,38.5993,40.568,,,,2.61639,2.65143,2.62796
21.8798,21.4829,21.0566,,,,38.6334,38.5652,40.5342,,,,2.61639,2.645535,2.6338
21.8798,21.4878,21.0468,,,,38.5993,38.5311,40.5004,,,,2.61639,2.63964,2.63964
21.8406,21.4682,21.0419,,,,38.5652,38.5311,40.49195,,,,2.61639,2.63964,2.63964
21.8357,21.4633,21.037,,,,38.51405,38.54815,40.4835,,,,2.61639,2.645535,2.63964
21.8308,21.4584,21.0321,,,,38.4629,38.5652,40.47505,,,,2.61639,2.65143,2.63964
21.821,21.4584,21.0272,,,,38.51405,38.4629,40.4666,,,,2.61639,2.63964,2.63964
21.8112,21.4584,21.0076,,,,38.5652,38.4629,40.399,,,,2.61639,2.65143,2.63964
21.821,21.4584,21.0076,,,,38.539625,38.4629,40.399,,,,2.61639,2.63964,2.63964
21.8308,21.4388,21.0076,,,,38.51405,38.3946,40.399,,,,2.61639,2.63964,2.63964
21.8406,21.44206667,21.0125,,,,38.488475,38.3946,40.3821,,,,2.61639,2.63964,2.6338
21.8504,21.44533333,21.0174,,,,38.4629,38.3946,40.3652,,,,2.61639,2.63964,2.62796
21.8504,21.4486,21.01903333,,,,38.4629,38.3946,40.33701667,,,,2.61639,2.63964,2.62796
21.8504,21.4486,21.02066667,,,,38.4629,38.3946,40.30883333,,,,2.622175,2.645535,2.62796
21.8504,21.4486,21.0223,,,,38.4629,38.3946,40.28065,,,,2.62796,2.65143,2.62796
21.8308,21.4584,21.02393333,,,,38.497,38.3946,40.25246667,,,,2.622175,2.65143,2.62796
21.8112,21.4486,21.02556667,,,,38.5311,38.3946,40.22428333,,,,2.61639,2.65143,2.62796
21.821,21.4388,21.0272,,,,38.4287,38.3946,40.1961,,,,2.61639,2.63964,2.62796
21.8308,21.4486,21.0272,,,,38.3263,38.3263,40.1961,,,,2.61639,2.65143,2.62796
21.8406,21.4584,21.0321,,,,38.3263,38.3263,40.1961,,,,2.61639,2.63964,2.62796
21.8504,21.4584,21.037,,,,38.3263,38.258,40.1961,,,,2.61639,2.63964,2.62796
21.8602,21.4486,21.037,,,,38.3263,38.2239,40.17915,,,,2.61639,2.63964,2.62796
21.8651,21.4584,21.037,,,,38.30925,38.258,40.1622,,,,2.61639,2.63964,2.62796
21.87,21.4584,21.0468,,,,38.2922,38.2239,40.0945,,,,2.61639,2.63964,2.63964
21.87,21.4584,21.0468,,,,38.30925,38.258,40.1622,,,,2.61639,2.63964,2.62796
21.87,21.4584,21.0468,,,,38.3263,38.258,40.1622,,,,2.61639,2.65143,2.63964
21.86346667,21.4486,21.0468,,,,38.31493333,38.258,40.1622,,,,2.61639,2.63964,2.62796
21.85693333,21.4486,21.037,,,,38.30356667,38.258,40.1622,,,,2.61639,2.65143,2.62796
21.8504,21.4388,21.037,,,,38.2922,38.258,40.15375,,,,2.61639,2.63964,2.63088
21.8504,21.4388,21.037,,,,38.258,38.258,40.1453,,,,2.62796,2.63964,2.6338
21.8406,21.4388,21.037,,,,38.2239,38.258,40.13685,,,,2.62796,2.65143,2.63672
21.8504,21.429,21.037,,,,38.1897,38.258,40.1284,,,,2.61639,2.63964,2.63964
21.8406,21.429,21.0321,,,,38.1897,38.258,40.1453,,,,2.62796,2.65143,2.6338
21.8308,21.4388,21.0272,,,,38.1897,38.1897,40.1622,,,,2.61639,2.65143,2.62796
21.8308,21.4388,21.01903333,,,,38.1555,38.1897,40.1622,,,,2.61639,2.63964,2.629906667
21.8308,21.429,21.01086667,,,,38.1897,38.2239,40.1622,,,,2.61639,2.65143,2.631853333
21.87,21.4192,21.0027,,,,38.1555,38.2239,40.1622,,,,2.61639,2.65143,2.6338
21.968,21.4192,20.99453333,,,,37.9845,38.1897,40.1622,,,,2.61639,2.65143,2.635746667
21.968,21.4192,20.98636667,,,,37.9503,38.1897,40.1622,,,,2.61639,2.63964,2.637693333
21.9484,21.4192,20.9782,,,,37.9845,38.1897,40.1622,,,,2.61639,2.65143,2.63964
21.919,21.3996,20.988,,,,38.0529,38.258,40.1284,,,,2.61639,2.65143,2.62796
21.8847,21.3996,20.9684,,,,38.0871,38.258,40.1622,,,,2.61639,2.65143,2.63964
21.8504,21.3898,20.9684,,,,38.1213,38.258,40.18476667,,,,2.61639,2.63964,2.635746667
21.821,21.3849,20.9684,,,,38.1213,38.258,40.20733333,,,,2.61639,2.63964,2.631853333
21.821,21.38,20.9684,,,,38.0529,38.258,40.2299,,,,2.61639,2.63964,2.62796
21.8112,21.3898,20.9782,,,,38.0529,38.258,40.2299,,,,2.62796,2.65143,2.63964
21.821,21.38,20.9684,,,,38.0187,38.2239,40.2299,,,,2.61639,2.63964,2.62796
21.8112,21.3898,20.96513333,,,,38.0187,38.1555,40.21863333,,,,2.61639,2.65143,2.62796
21.821,21.3898,20.96186667,,,,38.0187,38.1213,40.20736667,,,,2.61639,2.63964,2.62796
21.8308,21.3898,20.9586,,,,38.0529,38.1555,40.1961,,,,2.61639,2.63964,2.62796
21.8504,21.3947,20.9684,,,,38.0529,38.1726,40.1961,,,,2.61639,2.645535,2.62796
21.8308,21.3996,20.9586,,,,38.1213,38.1897,40.1961,,,,2.61639,2.65143,2.62796
21.8308,21.40286667,20.9488,,,,38.1213,38.1669,40.1961,,,,2.61639,2.6475,2.62796
21.8504,21.40613333,20.9586,,,,38.1213,38.1441,40.17915,,,,2.61639,2.64357,2.62796
21.8504,21.4094,20.9684,,,,38.1213,38.1213,40.1622,,,,2.61639,2.63964,2.62796
21.8308,21.4094,20.9684,,,,38.1555,38.1213,40.1622,,,,2.62796,2.65143,2.63964
21.821,21.3898,20.9488,,,,38.1213,38.1555,40.1622,,,,2.62796,2.63964,2.62796
21.8112,21.3898,20.9684,,,,38.0871,38.1726,40.0945,,,,2.62796,2.645535,2.62796
21.8112,21.3898,20.9684,,,,38.0871,38.1897,40.1284,,,,2.61639,2.65143,2.62796
21.8112,21.3898,20.9684,,,,38.0871,38.1213,40.1284,,,,2.61639,2.65143,2.62796
21.8112,21.3898,20.9488,,,,38.0529,38.1213,40.1284,,,,2.61639,2.63964,2.62796
21.8112,21.3898,20.94635,,,,38.0187,38.0985,40.1284,,,,2.61639,2.64357,2.62796
21.8112,21.3898,20.9439,,,,38.0871,38.0757,40.1284,,,,2.60491,2.6475,2.62796
21.8112,21.3898,20.94145,,,,38.1042,38.0529,40.1284,,,,2.61065,2.65143,2.62796
21.8112,21.38,20.939,,,,38.1213,38.0871,40.1284,,,,2.61639,2.63964,2.62796
21.8112,21.3849,20.9488,,,,38.1213,38.0871,40.0945,,,,2.61639,2.63964,2.62796
21.8112,21.3898,20.939,,,,38.1213,38.0871,40.1284,,,,2.61639,2.63964,2.63964
21.8112,21.3996,20.9488,,,,38.18965,38.1213,40.17915,,,,2.622175,2.65143,2.6338
21.8112,21.3898,20.9586,,,,38.258,38.0871,40.2299,,,,2.62796,2.63964,2.62796
21.8014,21.3898,20.9488,,,,38.4629,38.1213,40.1284,,,,2.61639,2.63964,2.62796
21.772,21.38,20.9096,,,,38.3946,38.258,40.9055,,,,2.62796,2.63964,2.62796
21.7622,21.3702,20.8998,,,,38.411675,38.3263,40.7706,,,,2.6250675,2.63964,2.62796
21.7524,21.3702,20.8851,,,,38.42875,38.3263,40.6017,,,,2.622175,2.63964,2.62796
21.7426,21.3653,20.8704,,,,38.445825,38.3434,40.4328,,,,2.6192825,2.63964,2.62796
21.7328,21.3604,20.8508,,,,38.4629,38.3605,40.9055,,,,2.61639,2.63964,2.62796
21.7475,21.3604,20.841,,,,38.5311,38.3263,40.5004,,,,2.61639,2.63964,2.62796
21.7622,21.3604,20.8508,,,,38.5993,38.5311,40.6355,,,,2.61639,2.63964,2.62796
21.7622,21.3604,20.8557,,,,38.3946,38.6675,40.6693,,,,2.61639,2.63964,2.62796
21.7769,21.3506,20.8606,,,,38.514,38.6675,40.7031,,,,2.61639,2.63964,2.62796
21.7916,21.3408,20.8606,,,,38.6334,38.7016,40.568,,,,2.61639,2.63964,2.62796
21.7867,21.3506,20.8606,,,,38.58225,38.4287,40.7031,,,,2.61639,2.65143,2.62796
21.7818,21.331,20.8508,,,,38.5311,38.5311,40.7031,,,,2.61639,2.63964,2.62796
21.7622,21.331,20.841,,,,38.57656667,38.5993,40.7031,,,,2.61639,2.63964,2.62796
21.7426,21.331,20.8508,,,,38.62203333,38.6675,40.7031,,,,2.61639,2.63964,2.62796
21.723,21.32773333,20.8508,,,,38.6675,38.73566667,40.6355,,,,2.61639,2.63964,2.62796
21.72626667,21.32446667,20.8459,,,,38.5879,38.80383333,40.6355,,,,2.61639,2.63964,2.6338
21.72953333,21.3212,20.841,,,,38.5083,38.872,40.6355,,,,2.61639,2.63964,2.63964
21.7328,21.3114,20.8312,,,,38.4287,38.7698,40.568,,,,2.61639,2.65143,2.62796
21.7426,21.3016,20.8508,,,,38.5311,38.7357,40.6693,,,,2.61639,2.63964,2.62796
21.7328,21.3016,20.841,,,,38.5311,38.8039,40.6355,,,,2.61639,2.65143,2.62796
21.7426,21.3016,20.8312,,,,38.55383333,38.7357,40.7031,,,,2.61639,2.63964,2.62796
21.7524,21.2967,20.8312,,,,38.57656667,38.7016,40.6693,,,,2.61639,2.63964,2.62796
21.7622,21.2918,20.83446667,,,,38.5993,38.6675,40.68056667,,,,2.61639,2.63964,2.62796
21.7524,21.2967,20.83773333,,,,38.497,38.68455,40.69183333,,,,2.61639,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.51405,38.7016,40.7031,,,,2.61639,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.5311,38.6675,40.6693,,,,2.61639,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.51973333,38.6675,40.6355,,,,2.612563333,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.50836667,38.6675,40.568,,,,2.608736667,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.497,38.6334,40.568,,,,2.60491,2.63964,2.62796
21.7524,21.3016,20.841,,,,38.41165,38.6675,40.568,,,,2.61065,2.65143,2.62796
21.7524,21.3065,20.841,,,,38.3263,38.6334,40.5004,,,,2.61639,2.65143,2.62796
21.7524,21.3114,20.841,,,,38.258,38.5993,40.5004,,,,2.61639,2.65143,2.62796
21.7622,21.3114,20.841,,,,38.3263,38.5311,40.5004,,,,2.61639,2.65143,2.62796
21.772,21.3114,20.841,,,,38.258,38.4629,40.5004,,,,2.61639,2.63964,2.62796
21.772,21.3114,20.8606,,,,38.3263,38.497,40.5004,,,,2.61639,2.63964,2.62796
21.7622,21.3114,20.841,,,,38.3605,38.4629,40.5004,,,,2.61639,2.63964,2.62796
21.7671,21.3114,20.8214,,,,38.3605,38.497,40.6018,,,,2.61639,2.63964,2.62796
21.772,21.3016,20.8116,,,,38.3605,38.497,40.6355,,,,2.61639,2.63964,2.62796
21.772,21.3016,20.8018,,,,38.3946,38.5652,40.6693,,,,2.61639,2.63964,2.62796
21.7524,21.3016,20.7969,,,,38.46285,38.5993,40.6862,,,,2.61639,2.645535,2.62796
21.7328,21.3016,20.792,,,,38.5311,38.6334,40.7031,,,,2.61639,2.65143,2.62796
21.7328,21.3016,20.792,,,,38.5311,38.5652,40.6693,,,,2.61639,2.63964,2.62796
21.7132,21.2869,20.792,,,,38.497,38.58225,40.6355,,,,2.61639,2.63964,2.62796
21.7132,21.2722,20.7871,,,,38.4287,38.5993,40.6524,,,,2.62796,2.63964,2.62796
21.7083,21.2722,20.7822,,,,38.4458,38.58225,40.6693,,,,2.622175,2.63964,2.62796
21.7034,21.2722,20.7822,,,,38.4629,38.5652,40.6355,,,,2.61639,2.63964,2.62796
21.6936,21.282,20.7822,,,,38.5993,38.5311,40.6018,,,,2.61639,2.63964,2.63964
21.69033333,21.282,20.7871,,,,38.5652,38.4629,40.5849,,,,2.61639,2.63964,2.6338
21.68706667,21.282,20.792,,,,38.5311,38.497,40.568,,,,2.61639,2.63964,2.62796
21.6838,21.2722,20.792,,,,38.497,38.51405,40.5511,,,,2.61639,2.63964,2.62796
21.6838,21.2624,20.792,,,,38.5311,38.5311,40.5342,,,,2.622175,2.63964,2.62796
21.6838,21.2526,20.7822,,,,38.5652,38.5652,40.568,,,,2.62796,2.63964,2.62796
21.6544,21.2428,20.7724,,,,38.5652,38.5993,40.4666,,,,2.61639,2.63964,2.62796
21.6544,21.2428,20.7675,,,,38.55383333,38.5993,40.5173,,,,2.61639,2.65143,2.6338
21.6544,21.233,20.7626,,,,38.54246667,38.5993,40.568,,,,2.61639,2.63964,2.63964
21.6544,21.2232,20.7626,,,,38.5311,38.6334,40.5342,,,,2.61639,2.65143,2.62796
21.6446,21.2134,20.76015,,,,38.5652,38.5993,40.5342,,,,2.61639,2.65143,2.62796
21.6544,21.2134,20.7577,,,,38.3263,38.5993,40.5342,,,,2.61639,2.63964,2.62796
21.6544,21.2134,20.75525,,,,38.3946,38.5993,40.5342,,,,2.61639,2.645535,2.62796
21.6544,21.2134,20.7528,,,,38.4629,38.5993,40.5342,,,,2.61639,2.65143,2.62796
21.6593,21.2036,20.74626667,,,,38.497,38.5652,40.5342,,,,2.61639,2.645535,2.62796
21.6642,21.1938,20.73973333,,,,38.5311,38.5311,40.5342,,,,2.61639,2.63964,2.62796
21.6544,21.2134,20.7332,,,,38.5652,38.5311,40.5342,,,,2.612563333,2.63964,2.62796
21.6446,21.2036,20.7479,,,,38.5993,38.497,40.4666,,,,2.608736667,2.63964,2.6338
21.6348,21.2036,20.7626,,,,38.6334,38.3946,40.399,,,,2.60491,2.63964,2.63964
21.6348,21.2134,20.7528,,,,38.6675,38.3946,40.5004,,,,2.60491,2.63964,2.62796
21.6348,21.2134,20.743,,,,38.6675,38.5311,40.5342,,,,2.60491,2.63964,2.62796
21.6348,21.2134,20.7528,,,,38.6675,38.5652,40.6355,,,,2.61639,2.63964,2.62796
21.6152,21.2134,20.75062222,,,,38.6675,38.5993,40.62424444,,,,2.61639,2.63964,2.62796
21.61716,21.2036,20.74844444,,,,38.6334,38.5993,40.61298889,,,,2.61639,2.63964,2.62796
21.61912,21.2036,20.74626667,,,,38.5993,38.5311,40.60173333,,,,2.61639,2.63964,2.62796
21.62108,21.1938,20.74408889,,,,38.5652,38.5311,40.59047778,,,,2.61639,2.63964,2.62796
21.62304,21.184,20.74191111,,,,38.5311,38.5311,40.57922222,,,,2.61639,2.63964,2.62796
21.625,21.2134,20.73973333,,,,38.497,38.5311,40.56796667,,,,2.61639,2.63964,2.62796
21.6005,21.2036,20.73755556,,,,38.65045,38.5311,40.55671111,,,,2.622175,2.65143,2.62796
21.576,21.1938,20.73537778,,,,38.8039,38.5311,40.54545556,,,,2.62796,2.63964,2.62796
21.5907,21.1938,20.7332,,,,39.0421,38.5311,40.5342,,,,2.622175,2.63964,2.62796
21.6054,21.184,20.7332,,,,39.2803,38.6675,40.52293333,,,,2.61639,2.63964,2.62796
21.5956,21.1987,20.7332,,,,38.8379,38.7016,40.51166667,,,,2.61639,2.63964,2.62796
21.6054,21.2134,20.7332,,,,38.7698,38.7357,40.5004,,,,2.61639,2.63964,2.62796
21.6152,21.2134,20.7332,,,,39.5521,38.6675,40.5004,,,,2.61639,2.63964,2.62796
21.61846667,21.2134,20.743,,,,39.47283333,38.6675,40.5004,,,,2.61639,2.63964,2.62796
21.62173333,21.2036,20.743,,,,39.39356667,38.8039,40.5004,,,,2.61639,2.63964,2.62796
21.625,21.2036,20.743,,,,39.3143,38.8039,40.5004,,,,2.61639,2.63964,2.62796
21.625,21.184,20.743,,,,39.3483,38.8039,40.4328,,,,2.60491,2.63964,2.62796
21.6299,21.1938,20.743,,,,39.2803,38.872,40.5004,,,,2.61065,2.63964,2.62796
21.6348,21.2036,20.73908,,,,39.2123,38.9401,40.52068,,,,2.61639,2.63964,2.62796
21.6348,21.2134,20.73516,,,,39.07606,39.0082,40.54096,,,,2.614094,2.63964,2.62796
21.6348,21.2036,20.73124,,,,38.93982,38.8039,40.56124,,,,2.611798,2.63964,2.62796
21.6348,21.184,20.72732,,,,38.80358,38.5993,40.58152,,,,2.609502,2.63964,2.62796
21.6348,21.184,20.7234,,,,38.66734,38.6334,40.6018,,,,2.607206,2.63964,2.62796
21.6348,21.184,20.7185,,,,38.5311,38.58225,40.61865,,,,2.60491,2.63964,2.62796
21.63088,21.184,20.7136,,,,38.54474,38.5311,40.6355,,,,2.60952,2.63964,2.62796
21.62696,21.2036,20.694,,,,38.55838,38.5311,40.568,,,,2.61413,2.62796,2.63964
21.62304,21.1938,20.6744,,,,38.57202,38.5993,40.6355,,,,2.61874,2.63964,2.62796
21.61912,21.1938,20.6695,,,,38.58566,38.5993,40.61865,,,,2.62335,2.65143,2.62796
21.6152,21.184,20.6646,,,,38.5993,38.5652,40.6018,,,,2.62796,2.63964,2.62796
21.5956,21.184,20.6744,,,,38.5311,38.5993,40.6355,,,,2.61639,2.65143,2.62796
21.5858,21.184,20.6793,,,,38.4629,38.6334,40.60175,,,,2.61639,2.63964,2.62796
21.5858,21.1644,20.6842,,,,38.5993,38.6675,40.568,,,,2.61639,2.63964,2.62796
21.5858,21.16195,20.6744,,,,38.5311,38.6334,40.5905,,,,2.61639,2.63964,2.62796
21.5858,21.1595,20.6646,,,,38.4629,38.5993,40.613,,,,2.61639,2.63964,2.62796
21.576,21.15705,20.6548,,,,38.5311,38.5652,40.6355,,,,2.61639,2.63964,2.62796
21.5662,21.1546,20.6548,,,,38.5993,38.5311,40.6355,,,,2.61639,2.63964,2.62796
21.5564,21.1448,20.65284,,,,38.6675,38.5652,40.62876,,,,2.61639,2.63964,2.62796
21.5515,21.1546,20.65088,,,,38.65045,38.5311,40.62202,,,,2.61639,2.63964,2.62796
21.5466,21.1546,20.64892,,,,38.6334,38.5993,40.61528,,,,2.61639,2.63964,2.62796
21.5368,21.1252,20.64696,,,,38.6675,38.5993,40.60854,,,,2.61639,2.63964,2.62796
21.53353333,21.1252,20.645,,,,38.6334,38.5993,40.6018,,,,2.61639,2.63964,2.62796
21.53026667,21.1056,20.6352,,,,38.5993,38.5993,40.568,,,,2.61639,2.65143,2.62796
21.527,21.0958,20.6352,,,,38.5652,38.5993,40.6018,,,,2.61639,2.65143,2.62796
21.5172,21.0762,20.6254,,,,38.5993,38.6334,40.61865,,,,2.60491,2.63964,2.62796
21.52308,21.0762,20.6156,,,,38.57202,38.6675,40.6355,,,,2.607206,2.63964,2.62796
21.52896,21.0811,20.6156,,,,38.54474,38.65045,40.6355,,,,2.609502,2.63964,2.62796
21.53484,21.086,20.61805,,,,38.51746,38.6334,40.618625,,,,2.611798,2.63964,2.62796
21.54072,21.086,20.6205,,,,38.49018,38.6334,40.60175,,,,2.614094,2.63964,2.62796
21.5466,21.0958,20.62295,,,,38.4629,38.5652,40.584875,,,,2.61639,2.63964,2.62796
21.5613,21.086,20.6254,,,,38.4629,38.5652,40.568,,,,2.61639,2.63964,2.62796
21.576,21.086,20.61886667,,,,38.4629,38.5652,40.568,,,,2.61639,2.63964,2.62796
21.5711,21.1056,20.61233333,,,,38.47995,38.5993,40.568,,,,2.61065,2.63964,2.62796
21.5662,21.0958,20.6058,,,,38.497,38.5652,40.568,,,,2.60491,2.63964,2.62796
21.5613,21.086,20.6156,,,,38.4458,38.5311,40.568,,,,2.61065,2.63964,2.62796
21.5564,21.086,20.6058,,,,38.3946,38.5311,40.568,,,,2.61639,2.63964,2.62796
21.5613,21.086,20.596,,,,38.3263,38.5311,40.568,,,,2.61639,2.63964,2.62796
21.5662,21.086,20.5862,,,,38.258,38.6334,40.57645,,,,2.61639,2.62796,2.62796
21.5564,21.086,20.5764,,,,38.36045,38.5652,40.5849,,,,2.622175,2.62796,2.62796
21.5466,21.0762,20.5666,,,,38.4629,38.5311,40.59335,,,,2.62796,2.63964,2.62796
21.5368,21.086,20.5568,,,,38.4287,38.497,40.6018,,,,2.61639,2.63964,2.62796
21.527,21.0762,20.5568,,,,38.46281667,38.5993,40.568,,,,2.61639,2.63964,2.62796
21.5172,21.086,20.5666,,,,38.49693333,38.5652,40.6355,,,,2.61639,2.63964,2.62796
21.5074,21.0762,20.5715,,,,38.53105,38.5993,40.6524,,,,2.61639,2.63964,2.62796
21.4976,21.086,20.5764,,,,38.56516667,38.5311,40.6693,,,,2.61639,2.63964,2.62796
21.4878,21.0664,20.5764,,,,38.59928333,38.5652,40.6355,,,,2.61639,2.62796,2.62796
21.478,21.0762,20.5813,,,,38.6334,38.5652,40.60175,,,,2.61639,2.63964,2.622175
21.4878,21.0762,20.5862,,,,38.5993,38.5311,40.568,,,,2.61639,2.63964,2.61639
21.4976,21.0713,20.5911,,,,38.5993,38.5652,40.5849,,,,2.61639,2.63964,2.622175
21.4878,21.0664,20.596,,,,38.5311,38.5993,40.6018,,,,2.61639,2.63964,2.62796
21.4976,21.0566,20.5911,,,,38.497,38.6334,40.6018,,,,2.61639,2.63964,2.62796
21.4878,21.0566,20.5862,,,,38.4287,38.6334,40.6018,,,,2.60491,2.63964,2.62796
21.4878,21.0566,20.5764,,,,38.4458,38.6334,40.6355,,,,2.61065,2.63964,2.62796
21.4878,21.037,20.5764,,,,38.4629,38.5993,40.6355,,,,2.61639,2.63964,2.62796
21.4976,21.037,20.5666,,,,38.4287,38.5993,40.6018,,,,2.61639,2.63964,2.61639
21.4976,21.0272,20.5568,,,,38.4287,38.5311,40.6355,,,,2.61639,2.63964,2.62796
21.4976,21.0272,20.5568,,,,38.4287,38.54246667,40.6018,,,,2.61639,2.63964,2.62796
21.49596667,21.0272,20.547,,,,38.42301667,38.55383333,40.6355,,,,2.614476667,2.63964,2.62796
21.49433333,21.0272,20.5372,,,,38.41733333,38.5652,40.568,,,,2.612563333,2.63964,2.62796
21.4927,21.0174,20.5568,,,,38.41165,38.5311,40.568,,,,2.61065,2.63964,2.62796
21.49106667,21.0174,20.5568,,,,38.40596667,38.5652,40.55673333,,,,2.608736667,2.63964,2.62796
21.48943333,21.0272,20.5568,,,,38.40028333,38.5311,40.54546667,,,,2.606823333,2.63964,2.62796
21.4878,21.0272,20.5568,,,,38.3946,38.5652,40.5342,,,,2.60491,2.63964,2.62796
21.4878,21.0272,20.5519,,,,38.3263,38.5652,40.5004,,,,2.61639,2.63964,2.62796
21.48616667,21.0272,20.547,,,,38.33768333,38.5652,40.4666,,,,2.614476667,2.63964,2.62796
21.48453333,21.0272,20.547,,,,38.34906667,38.5652,40.5004,,,,2.612563333,2.63964,2.62796
21.4829,21.0272,20.5568,,,,38.36045,38.5311,40.5004,,,,2.61065,2.63964,2.62796
21.48126667,21.037,20.5519,,,,38.37183333,38.4287,40.5004,,,,2.608736667,2.63964,2.622175
21.47963333,21.0174,20.547,,,,38.38321667,38.4629,40.5004,,,,2.606823333,2.63964,2.61639
21.478,21.0272,20.5568,,,,38.3946,38.4629,40.5004,,,,2.60491,2.63964,2.62796
21.478,21.0272,20.5568,,,,38.3946,38.4629,40.5004,,,,2.60491,2.63964,2.62796
21.4682,21.0272,20.5666,,,,38.42875,38.4629,40.4666,,,,2.60491,2.63964,2.62796
21.4584,21.0272,20.5715,,,,38.4629,38.4629,40.4497,,,,2.60491,2.62796,2.62796
21.4437,21.0174,20.5764,,,,38.497,38.47995,40.4328,,,,2.61065,2.6338,2.62796
21.429,21.0076,20.5666,,,,38.5311,38.497,40.44406667,,,,2.61639,2.63964,2.62796
21.429,21.0076,20.5568,,,,38.5311,38.5311,40.45533333,,,,2.61639,2.63964,2.62796
21.43145,20.988,20.547,,,,38.4799,38.497,40.4666,,,,2.61639,2.63964,2.62796
21.4339,20.9978,20.5568,,,,38.4287,38.497,40.4666,,,,2.61639,2.63964,2.62796
21.43635,20.988,20.547,,,,38.3775,38.5652,40.4835,,,,2.61639,2.63964,2.622175
21.4388,20.988,20.5372,,,,38.3263,38.5993,40.5004,,,,2.61639,2.63964,2.61639
21.44125,20.9782,20.5372,,,,38.343375,38.5993,40.5004,,,,2.61639,2.65143,2.62796
21.4437,20.9782,20.5372,,,,38.36045,38.5652,40.5004,,,,2.61639,2.63964,2.62796
21.44615,20.9684,20.5372,,,,38.377525,38.5652,40.5004,,,,2.61639,2.63964,2.62796
21.4486,20.9684,20.5372,,,,38.3946,38.5993,40.4666,,,,2.61639,2.63964,2.62796
21.4486,20.9586,20.5372,,,,38.3605,38.5993,40.5004,,,,2.61639,2.63964,2.62796
21.4388,20.9488,20.5372,,,,38.3605,38.5652,40.5342,,,,2.60491,2.63964,2.62796
21.4388,20.9586,20.5274,,,,38.37755,38.5993,40.5173,,,,2.61065,2.63964,2.62796
21.4388,20.939,20.5176,,,,38.3946,38.5993,40.5004,,,,2.61639,2.63964,2.62796
21.429,20.9488,20.5274,,,,38.3946,38.5993,40.5004,,,,2.61639,2.63964,2.62796
21.4192,20.939,20.5078,,,,38.3946,38.6675,40.5004,,,,2.61639,2.63964,2.62796
21.3996,20.9194,20.5078,,,,38.4629,38.5993,40.5004,,,,2.61639,2.62796,2.61639
21.3996,20.9292,20.4931,,,,38.45314286,38.6334,40.5004,,,,2.61475,2.63964,2.622175
21.3996,20.9292,20.4784,,,,38.44338571,38.5993,40.5004,,,,2.61311,2.63964,2.62796
21.3996,20.9292,20.4686,,,,38.43362857,38.5993,40.5342,,,,2.61147,2.63964,2.62796
21.3996,20.9292,20.47186667,,,,38.42387143,38.5652,40.54546667,,,,2.60983,2.63964,2.62796
21.3996,20.9292,20.47513333,,,,38.41411429,38.57656667,40.55673333,,,,2.60819,2.63964,2.62796
21.3996,20.9292,20.4784,,,,38.40435714,38.58793333,40.568,,,,2.60655,2.63964,2.62796
21.3996,20.9292,20.4882,,,,38.3946,38.5993,40.568,,,,2.60491,2.63964,2.62796
21.3996,20.939,20.498,,,,38.3946,38.5652,40.5004,,,,2.61639,2.63964,2.62796
21.4192,20.9488,20.498,,,,38.3946,38.5311,40.5004,,,,2.61639,2.63964,2.62796
21.4192,20.939,20.498,,,,38.3946,38.5311,40.5004,,,,2.61639,2.63964,2.62796
21.429,20.9292,20.498,,,,38.3946,38.497,40.5004,,,,2.61639,2.63964,2.62796
21.3996,20.939,20.498,,,,38.5311,38.5311,40.5004,,,,2.61639,2.63964,2.62796
21.3898,20.9292,20.49473333,,,,38.5993,38.5311,40.51166667,,,,2.61639,2.63964,2.62796
21.3849,20.9194,20.49146667,,,,38.5311,38.5311,40.52293333,,,,2.61639,2.63964,2.62796
21.38,20.9292,20.4882,,,,38.4629,38.5993,40.5342,,,,2.61639,2.62796,2.62796
21.38,20.9194,20.4784,,,,38.3263,38.6675,40.5342,,,,2.60491,2.63964,2.61639
21.3898,20.9096,20.4784,,,,38.3263,38.5993,40.5004,,,,2.61639,2.63964,2.62796
21.3898,20.9194,20.498,,,,38.3263,38.6675,40.5004,,,,2.61639,2.63964,2.62796
